pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,entry_jab,entry_jde,twoJ,val,rdm_me,contribution,status
22,127,2,5,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
22,127,2,5,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
22,127,2,5,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
23,21,3,4,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
23,22,3,4,2,2,5,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
23,22,3,4,2,2,5,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
23,22,3,4,2,2,5,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
23,22,3,4,2,2,5,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
23,22,3,4,2,2,5,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
23,22,3,4,2,2,5,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
23,81,3,4,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
23,82,3,4,2,2,5,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
23,82,3,4,2,2,5,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
23,82,3,4,2,2,5,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
23,82,3,4,2,2,5,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
23,82,3,4,2,2,5,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
23,82,3,4,2,2,5,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
23,102,3,4,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
23,102,3,4,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
23,102,3,4,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
23,102,3,4,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
23,102,3,4,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
23,103,3,4,4,2,5,2,15,1,2,1,2,2,-1,0,-0,zero-return
23,103,3,4,4,2,5,2,15,1,2,1,2,2,-1,0,-0,zero-return
23,103,3,4,4,2,5,2,15,1,2,1,2,2,-1,0,-0,zero-return
23,127,3,4,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
23,127,3,4,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
23,127,3,4,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
24,21,4,5,2,2,3,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
24,22,4,5,2,2,5,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
24,22,4,5,2,2,5,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
24,22,4,5,2,2,5,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
24,22,4,5,2,2,5,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
24,22,4,5,2,2,5,2,15,1,1,1,1,2,-0.75,0,-0,zero-return
24,22,4,5,2,2,5,2,15,1,1,1,1,4,-0.3,0,-0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
24,81,4,5,2,2,3,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
24,82,4,5,2,2,5,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
24,82,4,5,2,2,5,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
24,82,4,5,2,2,5,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
24,82,4,5,2,2,5,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
24,82,4,5,2,2,5,2,15,1,2,1,2,2,0.661437827766148,0,0,zero-return
24,82,4,5,2,2,5,2,15,1,2,1,2,4,0.591607978309961,0,0,zero-return
24,102,4,5,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
24,102,4,5,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
24,102,4,5,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
24,102,4,5,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
24,102,4,5,4,2,3,2,15,1,2,1,2,2,-1,0,-0,zero-return
24,103,4,5,4,2,5,2,15,1,2,1,2,2,-1,0,-0,zero-return
24,103,4,5,4,2,5,2,15,1,2,1,2,2,-1,0,-0,zero-return
24,103,4,5,4,2,5,2,15,1,2,1,2,2,-1,0,-0,zero-return
24,127,4,5,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
24,127,4,5,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
24,127,4,5,2,2,3,2,15,1,3,1,3,4,-0.748331477354788,0,-0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
25,26,2,3,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
25,26,2,3,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
25,26,2,3,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
25,26,2,3,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
25,26,2,3,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
25,26,2,3,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
25,46,2,3,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
25,46,2,3,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
25,46,2,3,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
25,85,2,3,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
25,85,2,3,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
25,85,2,3,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
25,85,2,3,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
25,85,2,3,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
25,85,2,3,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
25,106,2,3,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
25,106,2,3,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
25,106,2,3,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
25,128,2,3,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
25,128,2,3,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
25,128,2,3,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
26,26,2,5,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
26,26,2,5,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
26,26,2,5,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
26,26,2,5,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
26,26,2,5,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
26,26,2,5,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
26,46,2,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
26,46,2,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
26,46,2,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
26,85,2,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
26,85,2,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
26,85,2,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
26,85,2,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
26,85,2,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
26,85,2,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
26,106,2,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
26,106,2,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
26,106,2,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
26,128,2,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
26,128,2,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
26,128,2,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
27,26,3,4,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
27,26,3,4,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
27,26,3,4,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
27,26,3,4,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
27,26,3,4,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
27,26,3,4,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
27,46,3,4,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
27,46,3,4,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
27,46,3,4,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
27,85,3,4,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
27,85,3,4,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
27,85,3,4,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
27,85,3,4,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
27,85,3,4,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
27,85,3,4,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
27,106,3,4,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
27,106,3,4,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
27,106,3,4,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
27,128,3,4,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
27,128,3,4,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
27,128,3,4,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5,0,0,zero-return
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
28,26,4,5,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
28,26,4,5,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
28,26,4,5,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
28,26,4,5,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
28,26,4,5,2,2,5,2,17,1,1,1,1,2,0.5,0,0,zero-return
28,26,4,5,2,2,5,2,17,1,1,1,1,4,-0.55,0,-0,zero-return
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
28,46,4,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
28,46,4,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
28,46,4,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095,0,0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
28,85,4,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
28,85,4,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
28,85,4,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
28,85,4,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
28,85,4,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439,0,-0,zero-return
28,85,4,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371,0,0,zero-return
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
28,106,4,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
28,106,4,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
28,106,4,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794,0,0,zero-return
28,128,4,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
28,128,4,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
28,128,4,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376,0,0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25,0,-0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5,0,0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25,0,-0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5,0,0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25,0,-0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5,0,0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25,0,-0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5,0,0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25,0,-0,zero-return
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5,0,0,zero-return
29,30,2,3,2,2,5,2,19,1,1,1,1,2,-0.25,0,-0,zero-return
29,30,2,3,2,2,5,2,19,1,1,1,1,4,0.5,0,0,zero-return
29,30,2,3,2,2,5,2,19,1,1,1,1,2,-0.25,0,-0,zero-return
29,30,2,3,2,2,5,2,19,1,1,1,1,4,0.5,0,0,zero-return
29,30,2,3,2,2,5,2,19,1,1,1,1,2,-0.25,0,-0,zero-return
29,30,2,3,2,2,5,2,19,1,1,1,1,4,0.5,0,0,zero-return
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1,0,-0,zero-return
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1,0,-0,zero-return
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1,0,-0,zero-return
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1,0,-0,zero-return
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1,0,-0,zero-return
29,50,2,3,4,2,5,2,19,1,1,1,1,2,-1,0,-0,zero-return
29,50,2,3,4,2,5,2,19,1,1,1,1,2,-1,0,-0,zero-return
