pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,entry_jab,entry_jde,twoJ,val
35,95,3,4,3,3,4,3,14,1,2,1,2,2,0.661437827766148
35,95,3,4,3,3,4,3,14,1,2,1,2,4,0.591607978309961
35,95,3,4,3,3,4,3,14,1,2,1,2,2,0.661437827766148
35,95,3,4,3,3,4,3,14,1,2,1,2,4,0.591607978309961
35,110,3,4,5,3,4,3,14,1,2,1,2,2,-1
35,110,3,4,5,3,4,3,14,1,2,1,2,2,-1
35,110,3,4,5,3,4,3,14,1,2,1,2,2,-1
36,35,4,5,3,3,4,3,14,1,1,1,1,2,-0.75
36,35,4,5,3,3,4,3,14,1,1,1,1,4,-0.3
36,35,4,5,3,3,4,3,14,1,1,1,1,2,-0.75
36,35,4,5,3,3,4,3,14,1,1,1,1,4,-0.3
36,35,4,5,3,3,4,3,14,1,1,1,1,2,-0.75
36,35,4,5,3,3,4,3,14,1,1,1,1,4,-0.3
36,95,4,5,3,3,4,3,14,1,2,1,2,2,0.661437827766148
36,95,4,5,3,3,4,3,14,1,2,1,2,4,0.591607978309961
36,95,4,5,3,3,4,3,14,1,2,1,2,2,0.661437827766148
36,95,4,5,3,3,4,3,14,1,2,1,2,4,0.591607978309961
36,95,4,5,3,3,4,3,14,1,2,1,2,2,0.661437827766148
36,95,4,5,3,3,4,3,14,1,2,1,2,4,0.591607978309961
36,110,4,5,5,3,4,3,14,1,2,1,2,2,-1
36,110,4,5,5,3,4,3,14,1,2,1,2,2,-1
36,110,4,5,5,3,4,3,14,1,2,1,2,2,-1
37,39,2,3,3,3,4,3,16,1,1,1,1,2,0.5
37,39,2,3,3,3,4,3,16,1,1,1,1,4,-0.55
37,39,2,3,3,3,4,3,16,1,1,1,1,2,0.5
37,39,2,3,3,3,4,3,16,1,1,1,1,4,-0.55
37,39,2,3,3,3,4,3,16,1,1,1,1,2,0.5
37,39,2,3,3,3,4,3,16,1,1,1,1,4,-0.55
37,55,2,3,5,3,4,3,16,1,1,1,1,2,0.790569415042095
37,55,2,3,5,3,4,3,16,1,1,1,1,2,0.790569415042095
37,55,2,3,5,3,4,3,16,1,1,1,1,2,0.790569415042095
37,98,2,3,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
37,98,2,3,3,3,4,3,16,1,2,1,2,4,0.193649167310371
37,98,2,3,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
37,98,2,3,3,3,4,3,16,1,2,1,2,4,0.193649167310371
37,98,2,3,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
37,98,2,3,3,3,4,3,16,1,2,1,2,4,0.193649167310371
37,113,2,3,5,3,4,3,16,1,2,1,2,2,0.612372435695794
37,113,2,3,5,3,4,3,16,1,2,1,2,2,0.612372435695794
37,113,2,3,5,3,4,3,16,1,2,1,2,2,0.612372435695794
38,39,2,5,3,3,4,3,16,1,1,1,1,2,0.5
38,39,2,5,3,3,4,3,16,1,1,1,1,4,-0.55
38,39,2,5,3,3,4,3,16,1,1,1,1,2,0.5
38,39,2,5,3,3,4,3,16,1,1,1,1,4,-0.55
38,39,2,5,3,3,4,3,16,1,1,1,1,2,0.5
38,39,2,5,3,3,4,3,16,1,1,1,1,4,-0.55
38,55,2,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095
38,55,2,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095
38,55,2,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095
38,98,2,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
38,98,2,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371
38,98,2,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
38,98,2,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371
38,98,2,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
38,98,2,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371
38,113,2,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794
38,113,2,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794
38,113,2,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794
39,39,3,4,3,3,4,3,16,1,1,1,1,2,0.5
39,39,3,4,3,3,4,3,16,1,1,1,1,4,-0.55
39,39,3,4,3,3,4,3,16,1,1,1,1,2,0.5
39,39,3,4,3,3,4,3,16,1,1,1,1,4,-0.55
39,39,3,4,3,3,4,3,16,1,1,1,1,2,0.5
39,39,3,4,3,3,4,3,16,1,1,1,1,4,-0.55
39,55,3,4,5,3,4,3,16,1,1,1,1,2,0.790569415042095
39,55,3,4,5,3,4,3,16,1,1,1,1,2,0.790569415042095
39,55,3,4,5,3,4,3,16,1,1,1,1,2,0.790569415042095
39,98,3,4,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
39,98,3,4,3,3,4,3,16,1,2,1,2,4,0.193649167310371
39,98,3,4,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
39,98,3,4,3,3,4,3,16,1,2,1,2,4,0.193649167310371
39,98,3,4,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
39,98,3,4,3,3,4,3,16,1,2,1,2,4,0.193649167310371
39,113,3,4,5,3,4,3,16,1,2,1,2,2,0.612372435695794
39,113,3,4,5,3,4,3,16,1,2,1,2,2,0.612372435695794
39,113,3,4,5,3,4,3,16,1,2,1,2,2,0.612372435695794
40,39,4,5,3,3,4,3,16,1,1,1,1,2,0.5
40,39,4,5,3,3,4,3,16,1,1,1,1,4,-0.55
40,39,4,5,3,3,4,3,16,1,1,1,1,2,0.5
40,39,4,5,3,3,4,3,16,1,1,1,1,4,-0.55
40,39,4,5,3,3,4,3,16,1,1,1,1,2,0.5
40,39,4,5,3,3,4,3,16,1,1,1,1,4,-0.55
40,55,4,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095
40,55,4,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095
40,55,4,5,5,3,4,3,16,1,1,1,1,2,0.790569415042095
40,98,4,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
40,98,4,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371
40,98,4,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
40,98,4,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371
40,98,4,5,3,3,4,3,16,1,2,1,2,2,-0.866025403784439
40,98,4,5,3,3,4,3,16,1,2,1,2,4,0.193649167310371
40,113,4,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794
40,113,4,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794
40,113,4,5,5,3,4,3,16,1,2,1,2,2,0.612372435695794
41,43,2,3,3,3,4,3,18,1,1,1,1,2,-0.25
41,43,2,3,3,3,4,3,18,1,1,1,1,4,0.5
41,43,2,3,3,3,4,3,18,1,1,1,1,2,-0.25
41,43,2,3,3,3,4,3,18,1,1,1,1,4,0.5
41,43,2,3,3,3,4,3,18,1,1,1,1,2,-0.25
41,43,2,3,3,3,4,3,18,1,1,1,1,4,0.5
41,59,2,3,5,3,4,3,18,1,1,1,1,2,-1
41,59,2,3,5,3,4,3,18,1,1,1,1,2,-1
41,59,2,3,5,3,4,3,18,1,1,1,1,2,-1
41,101,2,3,3,3,4,3,18,1,2,1,2,2,0.968245836551854
41,101,2,3,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
41,101,2,3,3,3,4,3,18,1,2,1,2,2,0.968245836551854
41,101,2,3,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
41,101,2,3,3,3,4,3,18,1,2,1,2,2,0.968245836551854
41,101,2,3,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
42,43,2,5,3,3,4,3,18,1,1,1,1,2,-0.25
42,43,2,5,3,3,4,3,18,1,1,1,1,4,0.5
42,43,2,5,3,3,4,3,18,1,1,1,1,2,-0.25
42,43,2,5,3,3,4,3,18,1,1,1,1,4,0.5
42,43,2,5,3,3,4,3,18,1,1,1,1,2,-0.25
42,43,2,5,3,3,4,3,18,1,1,1,1,4,0.5
42,59,2,5,5,3,4,3,18,1,1,1,1,2,-1
42,59,2,5,5,3,4,3,18,1,1,1,1,2,-1
42,59,2,5,5,3,4,3,18,1,1,1,1,2,-1
42,101,2,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854
42,101,2,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
42,101,2,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854
42,101,2,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
42,101,2,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854
42,101,2,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
43,43,3,4,3,3,4,3,18,1,1,1,1,2,-0.25
43,43,3,4,3,3,4,3,18,1,1,1,1,4,0.5
43,43,3,4,3,3,4,3,18,1,1,1,1,2,-0.25
43,43,3,4,3,3,4,3,18,1,1,1,1,4,0.5
43,43,3,4,3,3,4,3,18,1,1,1,1,2,-0.25
43,43,3,4,3,3,4,3,18,1,1,1,1,4,0.5
43,59,3,4,5,3,4,3,18,1,1,1,1,2,-1
43,59,3,4,5,3,4,3,18,1,1,1,1,2,-1
43,59,3,4,5,3,4,3,18,1,1,1,1,2,-1
43,101,3,4,3,3,4,3,18,1,2,1,2,2,0.968245836551854
43,101,3,4,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
43,101,3,4,3,3,4,3,18,1,2,1,2,2,0.968245836551854
43,101,3,4,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
43,101,3,4,3,3,4,3,18,1,2,1,2,2,0.968245836551854
43,101,3,4,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
44,43,4,5,3,3,4,3,18,1,1,1,1,2,-0.25
44,43,4,5,3,3,4,3,18,1,1,1,1,4,0.5
44,43,4,5,3,3,4,3,18,1,1,1,1,2,-0.25
44,43,4,5,3,3,4,3,18,1,1,1,1,4,0.5
44,43,4,5,3,3,4,3,18,1,1,1,1,2,-0.25
44,43,4,5,3,3,4,3,18,1,1,1,1,4,0.5
44,59,4,5,5,3,4,3,18,1,1,1,1,2,-1
44,59,4,5,5,3,4,3,18,1,1,1,1,2,-1
44,59,4,5,5,3,4,3,18,1,1,1,1,2,-1
44,101,4,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854
44,101,4,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
44,101,4,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854
44,101,4,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
44,101,4,5,3,3,4,3,18,1,2,1,2,2,0.968245836551854
44,101,4,5,3,3,4,3,18,1,2,1,2,4,-0.866025403784438
45,28,2,3,2,4,5,4,17,1,1,1,1,2,0.790569415042095
45,28,2,3,2,4,5,4,17,1,1,1,1,2,0.790569415042095
45,28,2,3,2,4,5,4,17,1,1,1,1,2,0.790569415042095
45,48,2,3,4,4,5,4,17,1,1,1,1,2,-1
45,48,2,3,4,4,5,4,17,1,1,1,1,2,-1
45,48,2,3,4,4,5,4,17,1,1,1,1,2,-1
46,28,2,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095
46,28,2,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095
46,28,2,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095
46,48,2,5,4,4,5,4,17,1,1,1,1,2,-1
46,48,2,5,4,4,5,4,17,1,1,1,1,2,-1
46,48,2,5,4,4,5,4,17,1,1,1,1,2,-1
47,28,3,4,2,4,5,4,17,1,1,1,1,2,0.790569415042095
47,28,3,4,2,4,5,4,17,1,1,1,1,2,0.790569415042095
47,28,3,4,2,4,5,4,17,1,1,1,1,2,0.790569415042095
47,48,3,4,4,4,5,4,17,1,1,1,1,2,-1
47,48,3,4,4,4,5,4,17,1,1,1,1,2,-1
47,48,3,4,4,4,5,4,17,1,1,1,1,2,-1
48,28,4,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095
48,28,4,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095
48,28,4,5,2,4,5,4,17,1,1,1,1,2,0.790569415042095
48,48,4,5,4,4,5,4,17,1,1,1,1,2,-1
48,48,4,5,4,4,5,4,17,1,1,1,1,2,-1
48,48,4,5,4,4,5,4,17,1,1,1,1,2,-1
49,32,2,3,2,4,5,4,19,1,1,1,1,2,-1
49,32,2,3,2,4,5,4,19,1,1,1,1,2,-1
49,32,2,3,2,4,5,4,19,1,1,1,1,2,-1
49,52,2,3,4,4,5,4,19,1,1,1,1,2,0.5
49,52,2,3,4,4,5,4,19,1,1,1,1,2,0.5
49,52,2,3,4,4,5,4,19,1,1,1,1,2,0.5
50,32,2,5,2,4,5,4,19,1,1,1,1,2,-1
50,32,2,5,2,4,5,4,19,1,1,1,1,2,-1
50,32,2,5,2,4,5,4,19,1,1,1,1,2,-1
50,52,2,5,4,4,5,4,19,1,1,1,1,2,0.5
50,52,2,5,4,4,5,4,19,1,1,1,1,2,0.5
50,52,2,5,4,4,5,4,19,1,1,1,1,2,0.5
51,32,3,4,2,4,5,4,19,1,1,1,1,2,-1
51,32,3,4,2,4,5,4,19,1,1,1,1,2,-1
51,32,3,4,2,4,5,4,19,1,1,1,1,2,-1
51,52,3,4,4,4,5,4,19,1,1,1,1,2,0.5
51,52,3,4,4,4,5,4,19,1,1,1,1,2,0.5
51,52,3,4,4,4,5,4,19,1,1,1,1,2,0.5
52,32,4,5,2,4,5,4,19,1,1,1,1,2,-1
52,32,4,5,2,4,5,4,19,1,1,1,1,2,-1
52,32,4,5,2,4,5,4,19,1,1,1,1,2,-1
52,52,4,5,4,4,5,4,19,1,1,1,1,2,0.5
52,52,4,5,4,4,5,4,19,1,1,1,1,2,0.5
52,52,4,5,4,4,5,4,19,1,1,1,1,2,0.5
61,23,3,5,2,3,4,3,15,1,1,1,1,2,-0.75
61,23,3,5,2,3,4,3,15,1,1,1,1,4,-0.3
61,23,3,5,2,3,4,3,15,1,1,1,1,2,-0.75
61,23,3,5,2,3,4,3,15,1,1,1,1,4,-0.3
61,23,3,5,2,3,4,3,15,1,1,1,1,2,-0.75
61,23,3,5,2,3,4,3,15,1,1,1,1,4,-0.3
61,61,3,5,3,3,5,3,15,1,1,1,1,2,-0.75
61,61,3,5,3,3,5,3,15,1,1,1,1,4,-0.3
61,61,3,5,3,3,5,3,15,1,1,1,1,2,-0.75
61,61,3,5,3,3,5,3,15,1,1,1,1,4,-0.3
61,61,3,5,3,3,5,3,15,1,1,1,1,2,-0.75
61,61,3,5,3,3,5,3,15,1,1,1,1,4,-0.3
61,83,3,5,2,3,4,3,15,1,2,1,2,2,0.661437827766148
61,83,3,5,2,3,4,3,15,1,2,1,2,4,0.591607978309961
61,83,3,5,2,3,4,3,15,1,2,1,2,2,0.661437827766148
61,83,3,5,2,3,4,3,15,1,2,1,2,4,0.591607978309961
61,83,3,5,2,3,4,3,15,1,2,1,2,2,0.661437827766148
61,83,3,5,2,3,4,3,15,1,2,1,2,4,0.591607978309961
61,104,3,5,4,3,4,3,15,1,2,1,2,2,-1
61,104,3,5,4,3,4,3,15,1,2,1,2,2,-1
61,104,3,5,4,3,4,3,15,1,2,1,2,2,-1
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076
61,116,3,5,3,3,3,3,15,1,2,1,2,2,0.935414346693486
61,116,3,5,3,3,3,3,15,1,2,1,2,4,0.836660026534076
61,117,3,5,3,3,5,3,15,1,2,1,2,2,0.661437827766148
61,117,3,5,3,3,5,3,15,1,2,1,2,4,0.591607978309961
61,117,3,5,3,3,5,3,15,1,2,1,2,2,0.661437827766148
61,117,3,5,3,3,5,3,15,1,2,1,2,4,0.591607978309961
61,117,3,5,3,3,5,3,15,1,2,1,2,2,0.661437827766148
61,117,3,5,3,3,5,3,15,1,2,1,2,4,0.591607978309961
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309
61,122,3,5,5,3,3,3,15,1,2,1,2,2,-1.41421356237309
61,123,3,5,5,3,5,3,15,1,2,1,2,2,-1
61,123,3,5,5,3,5,3,15,1,2,1,2,2,-1
61,123,3,5,5,3,5,3,15,1,2,1,2,2,-1
62,27,3,5,2,3,4,3,17,1,1,1,1,2,0.5
62,27,3,5,2,3,4,3,17,1,1,1,1,4,-0.55
62,27,3,5,2,3,4,3,17,1,1,1,1,2,0.5
62,27,3,5,2,3,4,3,17,1,1,1,1,4,-0.55
62,27,3,5,2,3,4,3,17,1,1,1,1,2,0.5
62,27,3,5,2,3,4,3,17,1,1,1,1,4,-0.55
62,47,3,5,4,3,4,3,17,1,1,1,1,2,0.790569415042095
62,47,3,5,4,3,4,3,17,1,1,1,1,2,0.790569415042095
62,47,3,5,4,3,4,3,17,1,1,1,1,2,0.790569415042095
62,62,3,5,3,3,5,3,17,1,1,1,1,2,0.5
62,62,3,5,3,3,5,3,17,1,1,1,1,4,-0.55
62,62,3,5,3,3,5,3,17,1,1,1,1,2,0.5
62,62,3,5,3,3,5,3,17,1,1,1,1,4,-0.55
62,62,3,5,3,3,5,3,17,1,1,1,1,2,0.5
62,62,3,5,3,3,5,3,17,1,1,1,1,4,-0.55
62,64,3,5,5,3,5,3,17,1,1,1,1,2,0.790569415042095
62,64,3,5,5,3,5,3,17,1,1,1,1,2,0.790569415042095
62,64,3,5,5,3,5,3,17,1,1,1,1,2,0.790569415042095
62,86,3,5,2,3,4,3,17,1,2,1,2,2,-0.866025403784439
62,86,3,5,2,3,4,3,17,1,2,1,2,4,0.193649167310371
62,86,3,5,2,3,4,3,17,1,2,1,2,2,-0.866025403784439
62,86,3,5,2,3,4,3,17,1,2,1,2,4,0.193649167310371
62,86,3,5,2,3,4,3,17,1,2,1,2,2,-0.866025403784439
62,86,3,5,2,3,4,3,17,1,2,1,2,4,0.193649167310371
62,107,3,5,4,3,4,3,17,1,2,1,2,2,0.612372435695794
62,107,3,5,4,3,4,3,17,1,2,1,2,2,0.612372435695794
62,107,3,5,4,3,4,3,17,1,2,1,2,2,0.612372435695794
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583
62,118,3,5,3,3,3,3,17,1,2,1,2,2,-1.22474487139159
62,118,3,5,3,3,3,3,17,1,2,1,2,4,0.273861278752583
62,119,3,5,3,3,5,3,17,1,2,1,2,2,-0.866025403784439
62,119,3,5,3,3,5,3,17,1,2,1,2,4,0.193649167310371
62,119,3,5,3,3,5,3,17,1,2,1,2,2,-0.866025403784439
62,119,3,5,3,3,5,3,17,1,2,1,2,4,0.193649167310371
62,119,3,5,3,3,5,3,17,1,2,1,2,2,-0.866025403784439
62,119,3,5,3,3,5,3,17,1,2,1,2,4,0.193649167310371
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438
62,124,3,5,5,3,3,3,17,1,2,1,2,2,0.866025403784438
62,125,3,5,5,3,5,3,17,1,2,1,2,2,0.612372435695794
62,125,3,5,5,3,5,3,17,1,2,1,2,2,0.612372435695794
62,125,3,5,5,3,5,3,17,1,2,1,2,2,0.612372435695794
63,31,3,5,2,3,4,3,19,1,1,1,1,2,-0.25
63,31,3,5,2,3,4,3,19,1,1,1,1,4,0.5
63,31,3,5,2,3,4,3,19,1,1,1,1,2,-0.25
63,31,3,5,2,3,4,3,19,1,1,1,1,4,0.5
63,31,3,5,2,3,4,3,19,1,1,1,1,2,-0.25
63,31,3,5,2,3,4,3,19,1,1,1,1,4,0.5
63,51,3,5,4,3,4,3,19,1,1,1,1,2,-1
63,51,3,5,4,3,4,3,19,1,1,1,1,2,-1
63,51,3,5,4,3,4,3,19,1,1,1,1,2,-1
63,63,3,5,3,3,5,3,19,1,1,1,1,2,-0.25
63,63,3,5,3,3,5,3,19,1,1,1,1,4,0.5
63,63,3,5,3,3,5,3,19,1,1,1,1,2,-0.25
63,63,3,5,3,3,5,3,19,1,1,1,1,4,0.5
63,63,3,5,3,3,5,3,19,1,1,1,1,2,-0.25
63,63,3,5,3,3,5,3,19,1,1,1,1,4,0.5
63,65,3,5,5,3,5,3,19,1,1,1,1,2,-1
63,65,3,5,5,3,5,3,19,1,1,1,1,2,-1
63,65,3,5,5,3,5,3,19,1,1,1,1,2,-1
63,89,3,5,2,3,4,3,19,1,2,1,2,2,0.968245836551854
63,89,3,5,2,3,4,3,19,1,2,1,2,4,-0.866025403784438
63,89,3,5,2,3,4,3,19,1,2,1,2,2,0.968245836551854
63,89,3,5,2,3,4,3,19,1,2,1,2,4,-0.866025403784438
63,89,3,5,2,3,4,3,19,1,2,1,2,2,0.968245836551854
63,89,3,5,2,3,4,3,19,1,2,1,2,4,-0.866025403784438
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159
63,120,3,5,3,3,3,3,19,1,2,1,2,2,1.36930639376292
63,120,3,5,3,3,3,3,19,1,2,1,2,4,-1.22474487139159
63,121,3,5,3,3,5,3,19,1,2,1,2,2,0.968245836551854
63,121,3,5,3,3,5,3,19,1,2,1,2,4,-0.866025403784438
63,121,3,5,3,3,5,3,19,1,2,1,2,2,0.968245836551854
63,121,3,5,3,3,5,3,19,1,2,1,2,4,-0.866025403784438
63,121,3,5,3,3,5,3,19,1,2,1,2,2,0.968245836551854
63,121,3,5,3,3,5,3,19,1,2,1,2,4,-0.866025403784438
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286
66,66,2,2,2,2,2,2,12,2,2,2,2,2,-2
66,66,2,2,2,2,2,2,12,2,2,2,2,4,-1
66,66,2,2,2,2,2,2,12,2,2,2,2,6,-0.285714285714286
66,67,2,2,2,2,4,2,12,2,2,2,2,2,-1.4142135623731
66,67,2,2,2,2,4,2,12,2,2,2,2,4,-0.707106781186548
66,67,2,2,2,2,4,2,12,2,2,2,2,6,-0.202030508910442
66,67,2,2,2,2,4,2,12,2,2,2,2,2,-1.4142135623731
66,67,2,2,2,2,4,2,12,2,2,2,2,4,-0.707106781186548
66,67,2,2,2,2,4,2,12,2,2,2,2,6,-0.202030508910442
66,67,2,2,2,2,4,2,12,2,2,2,2,2,-1.4142135623731
66,67,2,2,2,2,4,2,12,2,2,2,2,4,-0.707106781186548
66,67,2,2,2,2,4,2,12,2,2,2,2,6,-0.202030508910442
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442
66,90,2,2,3,2,3,2,12,2,2,2,2,2,-1.4142135623731
66,90,2,2,3,2,3,2,12,2,2,2,2,4,-0.707106781186548
66,90,2,2,3,2,3,2,12,2,2,2,2,6,-0.202030508910442
66,91,2,2,3,2,5,2,12,2,2,2,2,2,-1.4142135623731
66,91,2,2,3,2,5,2,12,2,2,2,2,4,-0.707106781186548
66,91,2,2,3,2,5,2,12,2,2,2,2,6,-0.202030508910442
66,91,2,2,3,2,5,2,12,2,2,2,2,2,-1.4142135623731
66,91,2,2,3,2,5,2,12,2,2,2,2,4,-0.707106781186548
66,91,2,2,3,2,5,2,12,2,2,2,2,6,-0.202030508910442
66,91,2,2,3,2,5,2,12,2,2,2,2,2,-1.4142135623731
66,91,2,2,3,2,5,2,12,2,2,2,2,4,-0.707106781186548
66,91,2,2,3,2,5,2,12,2,2,2,2,6,-0.202030508910442
66,129,2,2,3,2,3,2,12,2,3,2,3,4,1.22474487139159
66,129,2,2,3,2,3,2,12,2,3,2,3,6,0.654653670707977
66,129,2,2,3,2,3,2,12,2,3,2,3,4,1.22474487139159
66,129,2,2,3,2,3,2,12,2,3,2,3,6,0.654653670707977
66,129,2,2,3,2,3,2,12,2,3,2,3,4,1.22474487139159
