pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,val
21,21,2,3,2,2,3,2,15,1,1,0
21,21,2,3,2,2,3,2,15,1,1,0
21,21,2,3,2,2,3,2,15,1,1,0
21,21,2,3,2,2,3,2,15,1,1,0
21,22,2,3,2,2,5,2,15,1,1,0
21,22,2,3,2,2,5,2,15,1,1,0
21,22,2,3,2,2,5,2,15,1,1,0
21,23,2,3,2,2,4,3,15,1,1,0
21,23,2,3,2,2,4,3,15,1,1,0
21,23,2,3,2,2,4,3,15,1,1,0
21,24,2,3,2,2,5,4,15,1,1,0
21,24,2,3,2,2,5,4,15,1,1,0
21,24,2,3,2,2,5,4,15,1,1,0
21,61,2,3,3,2,5,3,15,1,1,0
21,61,2,3,3,2,5,3,15,1,1,0
21,61,2,3,3,2,5,3,15,1,1,0
21,81,2,3,2,2,3,2,15,1,2,0
21,81,2,3,2,2,3,2,15,1,2,0
21,81,2,3,2,2,3,2,15,1,2,0
21,81,2,3,2,2,3,2,15,1,2,0
21,81,2,3,2,2,3,2,15,1,2,0
21,82,2,3,2,2,5,2,15,1,2,0
21,82,2,3,2,2,5,2,15,1,2,0
21,82,2,3,2,2,5,2,15,1,2,0
21,83,2,3,2,2,4,3,15,1,2,0
21,83,2,3,2,2,4,3,15,1,2,0
21,83,2,3,2,2,4,3,15,1,2,0
21,102,2,3,4,2,3,2,15,1,2,0
21,102,2,3,4,2,3,2,15,1,2,0
21,102,2,3,4,2,3,2,15,1,2,0
21,102,2,3,4,2,3,2,15,1,2,0
21,102,2,3,4,2,3,2,15,1,2,0
21,103,2,3,4,2,5,2,15,1,2,0
21,103,2,3,4,2,5,2,15,1,2,0
21,103,2,3,4,2,5,2,15,1,2,0
21,104,2,3,4,2,4,3,15,1,2,0
21,104,2,3,4,2,4,3,15,1,2,0
21,104,2,3,4,2,4,3,15,1,2,0
21,116,2,3,3,2,3,3,15,1,2,0
21,116,2,3,3,2,3,3,15,1,2,0
21,116,2,3,3,2,3,3,15,1,2,0
21,116,2,3,3,2,3,3,15,1,2,0
21,116,2,3,3,2,3,3,15,1,2,0
21,117,2,3,3,2,5,3,15,1,2,0
21,117,2,3,3,2,5,3,15,1,2,0
21,117,2,3,3,2,5,3,15,1,2,0
21,122,2,3,5,2,3,3,15,1,2,0
21,122,2,3,5,2,3,3,15,1,2,0
21,122,2,3,5,2,3,3,15,1,2,0
21,122,2,3,5,2,3,3,15,1,2,0
21,122,2,3,5,2,3,3,15,1,2,0
21,123,2,3,5,2,5,3,15,1,2,0
21,123,2,3,5,2,5,3,15,1,2,0
21,123,2,3,5,2,5,3,15,1,2,0
21,127,2,3,2,2,3,2,15,1,3,0
21,127,2,3,2,2,3,2,15,1,3,0
21,127,2,3,2,2,3,2,15,1,3,0
22,21,2,5,2,2,3,2,15,1,1,0
22,21,2,5,2,2,3,2,15,1,1,0
22,21,2,5,2,2,3,2,15,1,1,0
22,21,2,5,2,2,3,2,15,1,1,0
22,21,2,5,2,2,3,2,15,1,1,0
22,22,2,5,2,2,5,2,15,1,1,0
22,22,2,5,2,2,5,2,15,1,1,0
22,22,2,5,2,2,5,2,15,1,1,0
22,23,2,5,2,2,4,3,15,1,1,0
22,23,2,5,2,2,4,3,15,1,1,0
22,23,2,5,2,2,4,3,15,1,1,0
22,24,2,5,2,2,5,4,15,1,1,0
22,24,2,5,2,2,5,4,15,1,1,0
22,24,2,5,2,2,5,4,15,1,1,0
22,61,2,5,3,2,5,3,15,1,1,0
22,61,2,5,3,2,5,3,15,1,1,0
22,61,2,5,3,2,5,3,15,1,1,0
22,81,2,5,2,2,3,2,15,1,2,0
22,81,2,5,2,2,3,2,15,1,2,0
22,81,2,5,2,2,3,2,15,1,2,0
22,81,2,5,2,2,3,2,15,1,2,0
22,81,2,5,2,2,3,2,15,1,2,0
22,82,2,5,2,2,5,2,15,1,2,0
22,82,2,5,2,2,5,2,15,1,2,0
22,82,2,5,2,2,5,2,15,1,2,0
22,83,2,5,2,2,4,3,15,1,2,0
22,83,2,5,2,2,4,3,15,1,2,0
22,83,2,5,2,2,4,3,15,1,2,0
22,102,2,5,4,2,3,2,15,1,2,0
22,102,2,5,4,2,3,2,15,1,2,0
22,102,2,5,4,2,3,2,15,1,2,0
22,102,2,5,4,2,3,2,15,1,2,0
22,102,2,5,4,2,3,2,15,1,2,0
22,103,2,5,4,2,5,2,15,1,2,0
22,103,2,5,4,2,5,2,15,1,2,0
22,103,2,5,4,2,5,2,15,1,2,0
22,104,2,5,4,2,4,3,15,1,2,0
22,104,2,5,4,2,4,3,15,1,2,0
22,104,2,5,4,2,4,3,15,1,2,0
22,116,2,5,3,2,3,3,15,1,2,0
22,116,2,5,3,2,3,3,15,1,2,0
22,116,2,5,3,2,3,3,15,1,2,0
22,116,2,5,3,2,3,3,15,1,2,0
22,116,2,5,3,2,3,3,15,1,2,0
22,117,2,5,3,2,5,3,15,1,2,0
22,117,2,5,3,2,5,3,15,1,2,0
22,117,2,5,3,2,5,3,15,1,2,0
22,122,2,5,5,2,3,3,15,1,2,0
22,122,2,5,5,2,3,3,15,1,2,0
22,122,2,5,5,2,3,3,15,1,2,0
22,122,2,5,5,2,3,3,15,1,2,0
22,122,2,5,5,2,3,3,15,1,2,0
22,123,2,5,5,2,5,3,15,1,2,0
22,123,2,5,5,2,5,3,15,1,2,0
22,123,2,5,5,2,5,3,15,1,2,0
22,127,2,5,2,2,3,2,15,1,3,0
22,127,2,5,2,2,3,2,15,1,3,0
22,127,2,5,2,2,3,2,15,1,3,0
23,21,3,4,2,2,3,2,15,1,1,0
23,21,3,4,2,2,3,2,15,1,1,0
23,21,3,4,2,2,3,2,15,1,1,0
23,21,3,4,2,2,3,2,15,1,1,0
23,21,3,4,2,2,3,2,15,1,1,0
23,22,3,4,2,2,5,2,15,1,1,0
23,22,3,4,2,2,5,2,15,1,1,0
23,22,3,4,2,2,5,2,15,1,1,0
23,23,3,4,2,2,4,3,15,1,1,0
23,23,3,4,2,2,4,3,15,1,1,0
23,23,3,4,2,2,4,3,15,1,1,0
23,24,3,4,2,2,5,4,15,1,1,0
23,24,3,4,2,2,5,4,15,1,1,0
23,24,3,4,2,2,5,4,15,1,1,0
23,61,3,4,3,2,5,3,15,1,1,0
23,61,3,4,3,2,5,3,15,1,1,0
23,61,3,4,3,2,5,3,15,1,1,0
23,81,3,4,2,2,3,2,15,1,2,0
23,81,3,4,2,2,3,2,15,1,2,0
23,81,3,4,2,2,3,2,15,1,2,0
23,81,3,4,2,2,3,2,15,1,2,0
23,81,3,4,2,2,3,2,15,1,2,0
23,82,3,4,2,2,5,2,15,1,2,0
23,82,3,4,2,2,5,2,15,1,2,0
23,82,3,4,2,2,5,2,15,1,2,0
23,83,3,4,2,2,4,3,15,1,2,0
23,83,3,4,2,2,4,3,15,1,2,0
23,83,3,4,2,2,4,3,15,1,2,0
23,102,3,4,4,2,3,2,15,1,2,0
23,102,3,4,4,2,3,2,15,1,2,0
23,102,3,4,4,2,3,2,15,1,2,0
23,102,3,4,4,2,3,2,15,1,2,0
23,102,3,4,4,2,3,2,15,1,2,0
23,103,3,4,4,2,5,2,15,1,2,0
23,103,3,4,4,2,5,2,15,1,2,0
23,103,3,4,4,2,5,2,15,1,2,0
23,104,3,4,4,2,4,3,15,1,2,0
23,104,3,4,4,2,4,3,15,1,2,0
23,104,3,4,4,2,4,3,15,1,2,0
23,116,3,4,3,2,3,3,15,1,2,0
23,116,3,4,3,2,3,3,15,1,2,0
23,116,3,4,3,2,3,3,15,1,2,0
23,116,3,4,3,2,3,3,15,1,2,0
23,116,3,4,3,2,3,3,15,1,2,0
23,117,3,4,3,2,5,3,15,1,2,0
23,117,3,4,3,2,5,3,15,1,2,0
23,117,3,4,3,2,5,3,15,1,2,0
23,122,3,4,5,2,3,3,15,1,2,0
23,122,3,4,5,2,3,3,15,1,2,0
23,122,3,4,5,2,3,3,15,1,2,0
23,122,3,4,5,2,3,3,15,1,2,0
23,122,3,4,5,2,3,3,15,1,2,0
23,123,3,4,5,2,5,3,15,1,2,0
23,123,3,4,5,2,5,3,15,1,2,0
23,123,3,4,5,2,5,3,15,1,2,0
23,127,3,4,2,2,3,2,15,1,3,0
23,127,3,4,2,2,3,2,15,1,3,0
23,127,3,4,2,2,3,2,15,1,3,0
24,21,4,5,2,2,3,2,15,1,1,0
24,21,4,5,2,2,3,2,15,1,1,0
24,21,4,5,2,2,3,2,15,1,1,0
24,21,4,5,2,2,3,2,15,1,1,0
24,21,4,5,2,2,3,2,15,1,1,0
24,22,4,5,2,2,5,2,15,1,1,0
24,22,4,5,2,2,5,2,15,1,1,0
24,22,4,5,2,2,5,2,15,1,1,0
24,23,4,5,2,2,4,3,15,1,1,0
24,23,4,5,2,2,4,3,15,1,1,0
24,23,4,5,2,2,4,3,15,1,1,0
24,24,4,5,2,2,5,4,15,1,1,0
24,24,4,5,2,2,5,4,15,1,1,0
24,24,4,5,2,2,5,4,15,1,1,0
24,61,4,5,3,2,5,3,15,1,1,0
24,61,4,5,3,2,5,3,15,1,1,0
24,61,4,5,3,2,5,3,15,1,1,0
24,81,4,5,2,2,3,2,15,1,2,0
24,81,4,5,2,2,3,2,15,1,2,0
24,81,4,5,2,2,3,2,15,1,2,0
24,81,4,5,2,2,3,2,15,1,2,0
24,81,4,5,2,2,3,2,15,1,2,0
24,82,4,5,2,2,5,2,15,1,2,0
24,82,4,5,2,2,5,2,15,1,2,0
24,82,4,5,2,2,5,2,15,1,2,0
24,83,4,5,2,2,4,3,15,1,2,0
24,83,4,5,2,2,4,3,15,1,2,0
24,83,4,5,2,2,4,3,15,1,2,0
24,102,4,5,4,2,3,2,15,1,2,0
24,102,4,5,4,2,3,2,15,1,2,0
24,102,4,5,4,2,3,2,15,1,2,0
24,102,4,5,4,2,3,2,15,1,2,0
24,102,4,5,4,2,3,2,15,1,2,0
24,103,4,5,4,2,5,2,15,1,2,0
24,103,4,5,4,2,5,2,15,1,2,0
24,103,4,5,4,2,5,2,15,1,2,0
24,104,4,5,4,2,4,3,15,1,2,0
24,104,4,5,4,2,4,3,15,1,2,0
24,104,4,5,4,2,4,3,15,1,2,0
24,116,4,5,3,2,3,3,15,1,2,0
24,116,4,5,3,2,3,3,15,1,2,0
24,116,4,5,3,2,3,3,15,1,2,0
24,116,4,5,3,2,3,3,15,1,2,0
24,116,4,5,3,2,3,3,15,1,2,0
24,117,4,5,3,2,5,3,15,1,2,0
24,117,4,5,3,2,5,3,15,1,2,0
24,117,4,5,3,2,5,3,15,1,2,0
24,122,4,5,5,2,3,3,15,1,2,0
24,122,4,5,5,2,3,3,15,1,2,0
24,122,4,5,5,2,3,3,15,1,2,0
24,122,4,5,5,2,3,3,15,1,2,0
24,122,4,5,5,2,3,3,15,1,2,0
24,123,4,5,5,2,5,3,15,1,2,0
24,123,4,5,5,2,5,3,15,1,2,0
24,123,4,5,5,2,5,3,15,1,2,0
24,127,4,5,2,2,3,2,15,1,3,0
24,127,4,5,2,2,3,2,15,1,3,0
24,127,4,5,2,2,3,2,15,1,3,0
25,4,2,3,2,2,3,2,17,1,0,0
25,12,2,3,3,2,3,3,17,1,0,0
25,25,2,3,2,2,3,2,17,1,1,0
25,25,2,3,2,2,3,2,17,1,1,0
25,25,2,3,2,2,3,2,17,1,1,0
25,25,2,3,2,2,3,2,17,1,1,0
25,25,2,3,2,2,3,2,17,1,1,0
25,26,2,3,2,2,5,2,17,1,1,0
25,26,2,3,2,2,5,2,17,1,1,0
25,26,2,3,2,2,5,2,17,1,1,0
25,27,2,3,2,2,4,3,17,1,1,0
25,27,2,3,2,2,4,3,17,1,1,0
25,27,2,3,2,2,4,3,17,1,1,0
25,28,2,3,2,2,5,4,17,1,1,0
25,28,2,3,2,2,5,4,17,1,1,0
25,28,2,3,2,2,5,4,17,1,1,0
25,45,2,3,4,2,3,2,17,1,1,0
25,45,2,3,4,2,3,2,17,1,1,0
25,45,2,3,4,2,3,2,17,1,1,0
25,45,2,3,4,2,3,2,17,1,1,0
25,45,2,3,4,2,3,2,17,1,1,0
25,46,2,3,4,2,5,2,17,1,1,0
25,46,2,3,4,2,5,2,17,1,1,0
25,46,2,3,4,2,5,2,17,1,1,0
25,47,2,3,4,2,4,3,17,1,1,0
25,47,2,3,4,2,4,3,17,1,1,0
25,47,2,3,4,2,4,3,17,1,1,0
25,48,2,3,4,2,5,4,17,1,1,0
25,48,2,3,4,2,5,4,17,1,1,0
25,48,2,3,4,2,5,4,17,1,1,0
25,62,2,3,3,2,5,3,17,1,1,0
25,62,2,3,3,2,5,3,17,1,1,0
25,62,2,3,3,2,5,3,17,1,1,0
25,64,2,3,5,2,5,3,17,1,1,0
25,64,2,3,5,2,5,3,17,1,1,0
25,64,2,3,5,2,5,3,17,1,1,0
25,84,2,3,2,2,3,2,17,1,2,0
25,84,2,3,2,2,3,2,17,1,2,0
25,84,2,3,2,2,3,2,17,1,2,0
25,84,2,3,2,2,3,2,17,1,2,0
25,84,2,3,2,2,3,2,17,1,2,0
25,85,2,3,2,2,5,2,17,1,2,0
25,85,2,3,2,2,5,2,17,1,2,0
25,85,2,3,2,2,5,2,17,1,2,0
25,86,2,3,2,2,4,3,17,1,2,0
25,86,2,3,2,2,4,3,17,1,2,0
25,86,2,3,2,2,4,3,17,1,2,0
25,105,2,3,4,2,3,2,17,1,2,0
25,105,2,3,4,2,3,2,17,1,2,0
25,105,2,3,4,2,3,2,17,1,2,0
25,105,2,3,4,2,3,2,17,1,2,0
25,105,2,3,4,2,3,2,17,1,2,0
25,106,2,3,4,2,5,2,17,1,2,0
25,106,2,3,4,2,5,2,17,1,2,0
25,106,2,3,4,2,5,2,17,1,2,0
25,107,2,3,4,2,4,3,17,1,2,0
25,107,2,3,4,2,4,3,17,1,2,0
25,107,2,3,4,2,4,3,17,1,2,0
25,118,2,3,3,2,3,3,17,1,2,0
25,118,2,3,3,2,3,3,17,1,2,0
25,118,2,3,3,2,3,3,17,1,2,0
25,118,2,3,3,2,3,3,17,1,2,0
25,118,2,3,3,2,3,3,17,1,2,0
25,119,2,3,3,2,5,3,17,1,2,0
25,119,2,3,3,2,5,3,17,1,2,0
25,119,2,3,3,2,5,3,17,1,2,0
25,124,2,3,5,2,3,3,17,1,2,0
25,124,2,3,5,2,3,3,17,1,2,0
25,124,2,3,5,2,3,3,17,1,2,0
25,124,2,3,5,2,3,3,17,1,2,0
25,124,2,3,5,2,3,3,17,1,2,0
25,125,2,3,5,2,5,3,17,1,2,0
25,125,2,3,5,2,5,3,17,1,2,0
25,125,2,3,5,2,5,3,17,1,2,0
25,128,2,3,2,2,3,2,17,1,3,0
25,128,2,3,2,2,3,2,17,1,3,0
25,128,2,3,2,2,3,2,17,1,3,0
26,4,2,5,2,2,3,2,17,1,0,0
26,12,2,5,3,2,3,3,17,1,0,0
26,25,2,5,2,2,3,2,17,1,1,0
26,25,2,5,2,2,3,2,17,1,1,0
26,25,2,5,2,2,3,2,17,1,1,0
26,25,2,5,2,2,3,2,17,1,1,0
26,25,2,5,2,2,3,2,17,1,1,0
26,26,2,5,2,2,5,2,17,1,1,0
26,26,2,5,2,2,5,2,17,1,1,0
26,26,2,5,2,2,5,2,17,1,1,0
26,27,2,5,2,2,4,3,17,1,1,0
26,27,2,5,2,2,4,3,17,1,1,0
26,27,2,5,2,2,4,3,17,1,1,0
26,28,2,5,2,2,5,4,17,1,1,0
26,28,2,5,2,2,5,4,17,1,1,0
26,28,2,5,2,2,5,4,17,1,1,0
26,45,2,5,4,2,3,2,17,1,1,0
26,45,2,5,4,2,3,2,17,1,1,0
26,45,2,5,4,2,3,2,17,1,1,0
26,45,2,5,4,2,3,2,17,1,1,0
26,45,2,5,4,2,3,2,17,1,1,0
26,46,2,5,4,2,5,2,17,1,1,0
26,46,2,5,4,2,5,2,17,1,1,0
26,46,2,5,4,2,5,2,17,1,1,0
26,47,2,5,4,2,4,3,17,1,1,0
26,47,2,5,4,2,4,3,17,1,1,0
26,47,2,5,4,2,4,3,17,1,1,0
26,48,2,5,4,2,5,4,17,1,1,0
26,48,2,5,4,2,5,4,17,1,1,0
26,48,2,5,4,2,5,4,17,1,1,0
26,62,2,5,3,2,5,3,17,1,1,0
26,62,2,5,3,2,5,3,17,1,1,0
26,62,2,5,3,2,5,3,17,1,1,0
26,64,2,5,5,2,5,3,17,1,1,0
26,64,2,5,5,2,5,3,17,1,1,0
26,64,2,5,5,2,5,3,17,1,1,0
26,84,2,5,2,2,3,2,17,1,2,0
26,84,2,5,2,2,3,2,17,1,2,0
26,84,2,5,2,2,3,2,17,1,2,0
26,84,2,5,2,2,3,2,17,1,2,0
26,84,2,5,2,2,3,2,17,1,2,0
26,85,2,5,2,2,5,2,17,1,2,0
26,85,2,5,2,2,5,2,17,1,2,0
26,85,2,5,2,2,5,2,17,1,2,0
26,86,2,5,2,2,4,3,17,1,2,0
26,86,2,5,2,2,4,3,17,1,2,0
26,86,2,5,2,2,4,3,17,1,2,0
26,105,2,5,4,2,3,2,17,1,2,0
26,105,2,5,4,2,3,2,17,1,2,0
26,105,2,5,4,2,3,2,17,1,2,0
26,105,2,5,4,2,3,2,17,1,2,0
26,105,2,5,4,2,3,2,17,1,2,0
26,106,2,5,4,2,5,2,17,1,2,0
26,106,2,5,4,2,5,2,17,1,2,0
26,106,2,5,4,2,5,2,17,1,2,0
26,107,2,5,4,2,4,3,17,1,2,0
26,107,2,5,4,2,4,3,17,1,2,0
26,107,2,5,4,2,4,3,17,1,2,0
26,118,2,5,3,2,3,3,17,1,2,0
26,118,2,5,3,2,3,3,17,1,2,0
26,118,2,5,3,2,3,3,17,1,2,0
26,118,2,5,3,2,3,3,17,1,2,0
26,118,2,5,3,2,3,3,17,1,2,0
26,119,2,5,3,2,5,3,17,1,2,0
26,119,2,5,3,2,5,3,17,1,2,0
26,119,2,5,3,2,5,3,17,1,2,0
26,124,2,5,5,2,3,3,17,1,2,0
26,124,2,5,5,2,3,3,17,1,2,0
26,124,2,5,5,2,3,3,17,1,2,0
26,124,2,5,5,2,3,3,17,1,2,0
26,124,2,5,5,2,3,3,17,1,2,0
26,125,2,5,5,2,5,3,17,1,2,0
26,125,2,5,5,2,5,3,17,1,2,0
26,125,2,5,5,2,5,3,17,1,2,0
26,128,2,5,2,2,3,2,17,1,3,0
26,128,2,5,2,2,3,2,17,1,3,0
26,128,2,5,2,2,3,2,17,1,3,0
27,4,3,4,2,2,3,2,17,1,0,0
27,12,3,4,3,2,3,3,17,1,0,0
27,25,3,4,2,2,3,2,17,1,1,0
27,25,3,4,2,2,3,2,17,1,1,0
27,25,3,4,2,2,3,2,17,1,1,0
27,25,3,4,2,2,3,2,17,1,1,0
27,25,3,4,2,2,3,2,17,1,1,0
27,26,3,4,2,2,5,2,17,1,1,0
27,26,3,4,2,2,5,2,17,1,1,0
27,26,3,4,2,2,5,2,17,1,1,0
27,27,3,4,2,2,4,3,17,1,1,0
27,27,3,4,2,2,4,3,17,1,1,0
27,27,3,4,2,2,4,3,17,1,1,0
27,28,3,4,2,2,5,4,17,1,1,0
27,28,3,4,2,2,5,4,17,1,1,0
27,28,3,4,2,2,5,4,17,1,1,0
27,45,3,4,4,2,3,2,17,1,1,0
27,45,3,4,4,2,3,2,17,1,1,0
27,45,3,4,4,2,3,2,17,1,1,0
27,45,3,4,4,2,3,2,17,1,1,0
27,45,3,4,4,2,3,2,17,1,1,0
27,46,3,4,4,2,5,2,17,1,1,0
27,46,3,4,4,2,5,2,17,1,1,0
27,46,3,4,4,2,5,2,17,1,1,0
27,47,3,4,4,2,4,3,17,1,1,0
27,47,3,4,4,2,4,3,17,1,1,0
27,47,3,4,4,2,4,3,17,1,1,0
27,48,3,4,4,2,5,4,17,1,1,0
27,48,3,4,4,2,5,4,17,1,1,0
27,48,3,4,4,2,5,4,17,1,1,0
27,62,3,4,3,2,5,3,17,1,1,0
27,62,3,4,3,2,5,3,17,1,1,0
27,62,3,4,3,2,5,3,17,1,1,0
27,64,3,4,5,2,5,3,17,1,1,0
27,64,3,4,5,2,5,3,17,1,1,0
27,64,3,4,5,2,5,3,17,1,1,0
27,84,3,4,2,2,3,2,17,1,2,0
27,84,3,4,2,2,3,2,17,1,2,0
27,84,3,4,2,2,3,2,17,1,2,0
27,84,3,4,2,2,3,2,17,1,2,0
27,84,3,4,2,2,3,2,17,1,2,0
27,85,3,4,2,2,5,2,17,1,2,0
27,85,3,4,2,2,5,2,17,1,2,0
27,85,3,4,2,2,5,2,17,1,2,0
27,86,3,4,2,2,4,3,17,1,2,0
27,86,3,4,2,2,4,3,17,1,2,0
27,86,3,4,2,2,4,3,17,1,2,0
27,105,3,4,4,2,3,2,17,1,2,0
27,105,3,4,4,2,3,2,17,1,2,0
27,105,3,4,4,2,3,2,17,1,2,0
27,105,3,4,4,2,3,2,17,1,2,0
27,105,3,4,4,2,3,2,17,1,2,0
27,106,3,4,4,2,5,2,17,1,2,0
27,106,3,4,4,2,5,2,17,1,2,0
27,106,3,4,4,2,5,2,17,1,2,0
27,107,3,4,4,2,4,3,17,1,2,0
27,107,3,4,4,2,4,3,17,1,2,0
27,107,3,4,4,2,4,3,17,1,2,0
27,118,3,4,3,2,3,3,17,1,2,0
27,118,3,4,3,2,3,3,17,1,2,0
27,118,3,4,3,2,3,3,17,1,2,0
27,118,3,4,3,2,3,3,17,1,2,0
27,118,3,4,3,2,3,3,17,1,2,0
27,119,3,4,3,2,5,3,17,1,2,0
27,119,3,4,3,2,5,3,17,1,2,0
27,119,3,4,3,2,5,3,17,1,2,0
27,124,3,4,5,2,3,3,17,1,2,0
27,124,3,4,5,2,3,3,17,1,2,0
27,124,3,4,5,2,3,3,17,1,2,0
27,124,3,4,5,2,3,3,17,1,2,0
27,124,3,4,5,2,3,3,17,1,2,0
27,125,3,4,5,2,5,3,17,1,2,0
27,125,3,4,5,2,5,3,17,1,2,0
27,125,3,4,5,2,5,3,17,1,2,0
27,128,3,4,2,2,3,2,17,1,3,0
27,128,3,4,2,2,3,2,17,1,3,0
27,128,3,4,2,2,3,2,17,1,3,0
28,4,4,5,2,2,3,2,17,1,0,0
28,12,4,5,3,2,3,3,17,1,0,0
28,25,4,5,2,2,3,2,17,1,1,0
28,25,4,5,2,2,3,2,17,1,1,0
28,25,4,5,2,2,3,2,17,1,1,0
28,25,4,5,2,2,3,2,17,1,1,0
28,25,4,5,2,2,3,2,17,1,1,0
28,26,4,5,2,2,5,2,17,1,1,0
28,26,4,5,2,2,5,2,17,1,1,0
28,26,4,5,2,2,5,2,17,1,1,0
28,27,4,5,2,2,4,3,17,1,1,0
28,27,4,5,2,2,4,3,17,1,1,0
28,27,4,5,2,2,4,3,17,1,1,0
28,28,4,5,2,2,5,4,17,1,1,0
28,28,4,5,2,2,5,4,17,1,1,0
28,28,4,5,2,2,5,4,17,1,1,0
28,45,4,5,4,2,3,2,17,1,1,0
28,45,4,5,4,2,3,2,17,1,1,0
28,45,4,5,4,2,3,2,17,1,1,0
28,45,4,5,4,2,3,2,17,1,1,0
28,45,4,5,4,2,3,2,17,1,1,0
28,46,4,5,4,2,5,2,17,1,1,0
28,46,4,5,4,2,5,2,17,1,1,0
28,46,4,5,4,2,5,2,17,1,1,0
28,47,4,5,4,2,4,3,17,1,1,0
28,47,4,5,4,2,4,3,17,1,1,0
28,47,4,5,4,2,4,3,17,1,1,0
28,48,4,5,4,2,5,4,17,1,1,0
28,48,4,5,4,2,5,4,17,1,1,0
28,48,4,5,4,2,5,4,17,1,1,0
28,62,4,5,3,2,5,3,17,1,1,0
28,62,4,5,3,2,5,3,17,1,1,0
28,62,4,5,3,2,5,3,17,1,1,0
28,64,4,5,5,2,5,3,17,1,1,0
28,64,4,5,5,2,5,3,17,1,1,0
28,64,4,5,5,2,5,3,17,1,1,0
28,84,4,5,2,2,3,2,17,1,2,0
28,84,4,5,2,2,3,2,17,1,2,0
28,84,4,5,2,2,3,2,17,1,2,0
28,84,4,5,2,2,3,2,17,1,2,0
28,84,4,5,2,2,3,2,17,1,2,0
28,85,4,5,2,2,5,2,17,1,2,0
28,85,4,5,2,2,5,2,17,1,2,0
28,85,4,5,2,2,5,2,17,1,2,0
28,86,4,5,2,2,4,3,17,1,2,0
28,86,4,5,2,2,4,3,17,1,2,0
28,86,4,5,2,2,4,3,17,1,2,0
28,105,4,5,4,2,3,2,17,1,2,0
28,105,4,5,4,2,3,2,17,1,2,0
28,105,4,5,4,2,3,2,17,1,2,0
28,105,4,5,4,2,3,2,17,1,2,0
28,105,4,5,4,2,3,2,17,1,2,0
28,106,4,5,4,2,5,2,17,1,2,0
28,106,4,5,4,2,5,2,17,1,2,0
28,106,4,5,4,2,5,2,17,1,2,0
28,107,4,5,4,2,4,3,17,1,2,0
28,107,4,5,4,2,4,3,17,1,2,0
28,107,4,5,4,2,4,3,17,1,2,0
28,118,4,5,3,2,3,3,17,1,2,0
28,118,4,5,3,2,3,3,17,1,2,0
28,118,4,5,3,2,3,3,17,1,2,0
28,118,4,5,3,2,3,3,17,1,2,0
28,118,4,5,3,2,3,3,17,1,2,0
28,119,4,5,3,2,5,3,17,1,2,0
28,119,4,5,3,2,5,3,17,1,2,0
28,119,4,5,3,2,5,3,17,1,2,0
28,124,4,5,5,2,3,3,17,1,2,0
28,124,4,5,5,2,3,3,17,1,2,0
28,124,4,5,5,2,3,3,17,1,2,0
28,124,4,5,5,2,3,3,17,1,2,0
28,124,4,5,5,2,3,3,17,1,2,0
28,125,4,5,5,2,5,3,17,1,2,0
28,125,4,5,5,2,5,3,17,1,2,0
28,125,4,5,5,2,5,3,17,1,2,0
28,128,4,5,2,2,3,2,17,1,3,0
28,128,4,5,2,2,3,2,17,1,3,0
28,128,4,5,2,2,3,2,17,1,3,0
29,9,2,3,4,2,5,4,19,1,0,0
29,15,2,3,5,2,5,5,19,1,0,0
29,29,2,3,2,2,3,2,19,1,1,0
29,29,2,3,2,2,3,2,19,1,1,0
29,29,2,3,2,2,3,2,19,1,1,0
29,29,2,3,2,2,3,2,19,1,1,0
29,29,2,3,2,2,3,2,19,1,1,0
29,30,2,3,2,2,5,2,19,1,1,0
29,30,2,3,2,2,5,2,19,1,1,0
29,30,2,3,2,2,5,2,19,1,1,0
29,31,2,3,2,2,4,3,19,1,1,0
29,31,2,3,2,2,4,3,19,1,1,0
29,31,2,3,2,2,4,3,19,1,1,0
29,32,2,3,2,2,5,4,19,1,1,0
29,32,2,3,2,2,5,4,19,1,1,0
29,32,2,3,2,2,5,4,19,1,1,0
29,49,2,3,4,2,3,2,19,1,1,0
29,49,2,3,4,2,3,2,19,1,1,0
29,49,2,3,4,2,3,2,19,1,1,0
29,49,2,3,4,2,3,2,19,1,1,0
29,49,2,3,4,2,3,2,19,1,1,0
29,50,2,3,4,2,5,2,19,1,1,0
29,50,2,3,4,2,5,2,19,1,1,0
29,50,2,3,4,2,5,2,19,1,1,0
29,51,2,3,4,2,4,3,19,1,1,0
29,51,2,3,4,2,4,3,19,1,1,0
29,51,2,3,4,2,4,3,19,1,1,0
29,52,2,3,4,2,5,4,19,1,1,0
29,52,2,3,4,2,5,4,19,1,1,0
29,52,2,3,4,2,5,4,19,1,1,0
29,63,2,3,3,2,5,3,19,1,1,0
29,63,2,3,3,2,5,3,19,1,1,0
29,63,2,3,3,2,5,3,19,1,1,0
29,65,2,3,5,2,5,3,19,1,1,0
29,65,2,3,5,2,5,3,19,1,1,0
29,65,2,3,5,2,5,3,19,1,1,0
29,87,2,3,2,2,3,2,19,1,2,0
29,87,2,3,2,2,3,2,19,1,2,0
29,87,2,3,2,2,3,2,19,1,2,0
29,87,2,3,2,2,3,2,19,1,2,0
29,87,2,3,2,2,3,2,19,1,2,0
29,88,2,3,2,2,5,2,19,1,2,0
